ROI_ID,ROI_Name,Mean_ROI_Signal,Sum_ROI_Signal,Abs_Mean_ROI_Signal
31,Right Amygdala,-6.107966666779715e-05,-0.022843795333756134,6.107966666779715e-05
116,Right Ent entorhinal area,-4.484629435146608e-05,-0.029867632038076408,4.484629435146608e-05
32,Left Amygdala,-4.355198536844303e-05,-0.016331994513166137,4.355198536844303e-05
117,Left Ent entorhinal area,-3.111218603990035e-05,-0.021436296181491343,3.111218603990035e-05
48,Left Hippocampus,-2.6695669571585705e-05,-0.03627941494778497,2.6695669571585705e-05
47,Right Hippocampus,-2.2904076410038652e-05,-0.03337123932942632,2.2904076410038652e-05
100,Right ACgG anterior cingulate gyrus,1.5253748753228423e-05,0.027151672780746594,1.5253748753228423e-05
171,Left PHG parahippocampal gyrus,-1.5206374661381358e-05,-0.018110792221705196,1.5206374661381358e-05
139,Left MCgG middle cingulate gyrus,8.995801727850418e-06,0.01916105768032139,8.995801727850418e-06
170,Right PHG parahippocampal gyrus,-8.745835948502645e-06,-0.009401773644640343,8.745835948502645e-06
151,Left MPrG precentral gyrus medial segment,8.081726092082854e-06,0.010077912436827319,8.081726092082854e-06
187,Left SCA subcallosal area,7.097997122457282e-06,0.0034141366159019526,7.097997122457282e-06
193,Left SMC supplementary motor cortex,6.583364325880633e-06,0.015885658118349966,6.583364325880633e-06
186,Right SCA subcallosal area,6.262562342693779e-06,0.003037342736206483,6.262562342693779e-06
164,Right OrIFG orbital part of the inferior frontal gyrus,6.221161831319551e-06,0.0037078124514664523,6.221161831319551e-06
56,Left Pallidum,5.7427135293770994e-06,0.0032101768629217986,5.7427135293770994e-06
153,Left MSFG superior frontal gyrus medial segment,4.951599963373049e-06,0.0148448966901924,4.951599963373049e-06
105,Left AOrG anterior orbital gyrus,4.760683844981308e-06,0.0032229829630523454,4.760683844981308e-06
207,Left TTG transverse temporal gyrus,4.583964432882814e-06,0.0030987599566287827,4.583964432882814e-06
200,Right STG superior temporal gyrus,-4.500759152617752e-06,-0.01403786779701477,4.500759152617752e-06
156,Right OCP occipital pole,-4.453284544245309e-06,-0.005864975744771073,4.453284544245309e-06
167,Left PCgG posterior cingulate gyrus,-4.115232846267485e-06,-0.007724292052444071,4.115232846267485e-06
112,Right CO central operculum,3.739685157182434e-06,0.006634201468841638,3.739685157182434e-06
166,Right PCgG posterior cingulate gyrus,-3.6255760079760326e-06,-0.005974949261144502,3.6255760079760326e-06
178,Right POrG posterior orbital gyrus,3.551006632357771e-06,0.0035687616655195598,3.551006632357771e-06
146,Right MOrG medial orbital gyrus,3.5346706204121835e-06,0.006295248374954099,3.5346706204121835e-06
202,Right TMP temporal pole,-3.516076822319103e-06,-0.01257700679343543,3.516076822319103e-06
155,Left MTG middle temporal gyrus,-3.1858548474318276e-06,-0.02042770128173288,3.1858548474318276e-06
113,Left CO central operculum,3.0048513932147156e-06,0.00522543657280039,3.0048513932147156e-06
143,Left MFG middle frontal gyrus,-2.9548656141074993e-06,-0.027701865132257808,2.9548656141074993e-06
125,Left GRe gyrus rectus,2.88811378552401e-06,0.0030325194748002104,2.88811378552401e-06
181,Left PP planum polare,2.4847208953700846e-06,0.0022188557595654856,2.4847208953700846e-06
203,Left TMP temporal pole,-2.3650610255326435e-06,-0.00840069676269195,2.3650610255326435e-06
141,Left MFC medial frontal cortex,2.3575183265519204e-06,0.0018506518863432575,2.3575183265519204e-06
192,Right SMC supplementary motor cortex,2.3275367765496098e-06,0.005416178079030942,2.3275367765496098e-06
173,Left PIns posterior insula,2.3163011908119993e-06,0.0021981698300805874,2.3163011908119993e-06
109,Left Calc calcarine cortex,2.2665109080602926e-06,0.0036581486056093127,2.2665109080602926e-06
195,Left SMG supramarginal gyrus,-2.245073713329902e-06,-0.008993765295599587,2.245073713329902e-06
35,Brain Stem,2.2288054878764477e-06,0.015432249198056525,2.2288054878764477e-06
145,Left MOG middle occipital gyrus,-2.1094800684828384e-06,-0.005609107502095867,2.1094800684828384e-06
169,Left PCu precuneus,-2.072251110381206e-06,-0.01042963983854861,2.072251110381206e-06
198,Right SPL superior parietal lobule,2.015092628040566e-06,0.01057722120458493,2.015092628040566e-06
204,Right TrIFG triangular part of the inferior frontal gyrus,1.8774383110125522e-06,0.0026302910737285856,1.8774383110125522e-06
138,Right MCgG middle cingulate gyrus,1.8432164059150394e-06,0.003795182579779066,1.8432164059150394e-06
75,Left Basal Forebrain,-1.8341399982396588e-06,-0.00027328685973770916,1.8341399982396588e-06
107,Left AnG angular gyrus,-1.785245149486253e-06,-0.00736592148678028,1.785245149486253e-06
152,Right MSFG superior frontal gyrus medial segment,1.753703535517413e-06,0.0062344160687644035,1.753703535517413e-06
